Dataset,User_N,SensitiveATT,Pro_N,Pro_percent,TargetAtt,Alpha,rKL,rND,rRD
credit,400,attr_val,237,59,score,0.1518,0.008930250066839257,0.08743791946321129,0.0415588899643752
credit,400,attr_val,260,65,score,0.00719,0.018348872643205505,0.1327981098493236,0.004836575239571921
credit,400,attr_val,260,65,score,0.0119,0.018348872643205505,0.1327981098493236,0.004836575239571921
credit,400,attr_val,260,65,score,0.119,0.018348872643205505,0.1327981098493236,0.004836575239571921
credit,400,attr_val,260,65,score,0.1519,0.018348872643205505,0.1327981098493236,0.004836575239571921
credit,400,attr_val,250,62,score,0.00720,0.00876586927358996,0.085942320962189,0.05228332675184038
credit,400,attr_val,250,62,score,0.0120,0.00876586927358996,0.085942320962189,0.05228332675184038
credit,400,attr_val,250,62,score,0.120,0.00876586927358996,0.085942320962189,0.05228332675184038
credit,400,attr_val,250,62,score,0.1520,0.00876586927358996,0.085942320962189,0.05228332675184038
credit,400,attr_val,262,66,score,0.00721,0.004032838116583118,0.05353704134711478,0.07899723397593718
credit,400,attr_val,262,66,score,0.0121,0.004032838116583118,0.05353704134711478,0.07899723397593718
credit,400,attr_val,262,66,score,0.121,0.004032838116583118,0.05353704134711478,0.07899723397593718
credit,400,attr_val,262,66,score,0.1521,0.004032838116583118,0.05353704134711478,0.07899723397593718
credit,400,attr_val,260,65,score,0.00722,0.016669084263763123,0.1177870285346861,0.018641231022301388
credit,400,attr_val,260,65,score,0.0122,0.016669084263763123,0.1177870285346861,0.018641231022301388
credit,400,attr_val,260,65,score,0.122,0.016669084263763123,0.1177870285346861,0.018641231022301388
credit,400,attr_val,260,65,score,0.1522,0.016669084263763123,0.1177870285346861,0.018641231022301388
credit,400,attr_val,238,60,score,0.00723,0.005342146235209576,0.06746473642254756,0.04423430936744594
credit,400,attr_val,238,60,score,0.0123,0.005342146235209576,0.06746473642254756,0.04423430936744594
credit,400,attr_val,238,60,score,0.123,0.005342146235209576,0.06746473642254756,0.04423430936744594
credit,400,attr_val,238,60,score,0.1523,0.005342146235209576,0.06746473642254756,0.04423430936744594
credit,400,attr_val,267,67,score,0.00724,0.03638736495399191,0.10672598914425516,0.14197680298453433
credit,400,attr_val,267,67,score,0.0124,0.03638736495399191,0.10672598914425516,0.14197680298453433
credit,400,attr_val,267,67,score,0.124,0.03638736495399191,0.10672598914425516,0.14197680298453433
credit,400,attr_val,267,67,score,0.1524,0.03638736495399191,0.10672598914425516,0.14197680298453433
credit,400,attr_val,265,66,score,0.00725,0.005219783328013857,0.059460944420984194,0.07639853377720292
credit,400,attr_val,265,66,score,0.0125,0.005219783328013857,0.059460944420984194,0.07639853377720292
credit,400,attr_val,265,66,score,0.125,0.005219783328013857,0.059460944420984194,0.07639853377720292
credit,400,attr_val,265,66,score,0.1525,0.005219783328013857,0.059460944420984194,0.07639853377720292
credit,400,attr_val,264,66,score,0.00726,0.003613316507014611,0.05849854297504711,0.07218174999916406
credit,400,attr_val,264,66,score,0.0126,0.003613316507014611,0.05849854297504711,0.07218174999916406
credit,400,attr_val,264,66,score,0.126,0.003613316507014611,0.05849854297504711,0.07218174999916406
credit,400,attr_val,264,66,score,0.1526,0.003613316507014611,0.05849854297504711,0.07218174999916406
credit,400,attr_val,269,67,score,0.00727,0.003212713388546573,0.054847506720715464,0.08303430663324038
credit,400,attr_val,269,67,score,0.0127,0.003212713388546573,0.054847506720715464,0.08303430663324038
credit,400,attr_val,269,67,score,0.127,0.003212713388546573,0.054847506720715464,0.08303430663324038
credit,400,attr_val,269,67,score,0.1527,0.003212713388546573,0.054847506720715464,0.08303430663324038
credit,400,attr_val,251,63,score,0.00728,0.0016443385095161055,0.0420023604274841,0.049606438050798646
credit,400,attr_val,251,63,score,0.0128,0.0016443385095161055,0.0420023604274841,0.049606438050798646
credit,400,attr_val,251,63,score,0.128,0.0016443385095161055,0.0420023604274841,0.049606438050798646
credit,400,attr_val,251,63,score,0.1528,0.0016443385095161055,0.0420023604274841,0.049606438050798646
credit,400,attr_val,266,66,score,0.00729,0.02873812734920916,0.1070613899616865,0.15413009264663713
credit,400,attr_val,266,66,score,0.0129,0.02873812734920916,0.1070613899616865,0.15413009264663713
credit,400,attr_val,266,66,score,0.129,0.02873812734920916,0.1070613899616865,0.15413009264663713
credit,400,attr_val,266,66,score,0.1529,0.02873812734920916,0.1070613899616865,0.15413009264663713
credit,400,attr_val,273,68,score,0.00730,0.009494291580874748,0.09664327272486618,0.007921384737532195
credit,400,attr_val,273,68,score,0.0130,0.009494291580874748,0.09664327272486618,0.007921384737532195
credit,400,attr_val,273,68,score,0.130,0.009494291580874748,0.09664327272486618,0.007921384737532195
credit,400,attr_val,273,68,score,0.1530,0.009494291580874748,0.09664327272486618,0.007921384737532195
credit,400,attr_val,254,64,score,0.00731,0.016910477066599434,0.11832479672479178,0.05144670019544479
credit,400,attr_val,254,64,score,0.0131,0.016910477066599434,0.11832479672479178,0.05144670019544479
