Dataset,User_N,SensitiveATT,Pro_N,Pro_percent,TargetAtt,Alpha,rKL,rND,rRD
german,50,attr_val,17,34,score,DIC9,0.04565992810116686,0.13691000805388587,0.20150132700010293
credit,50,attr_val,28,56,score,DIC9,0.03898938789925202,0.21281959441439796,0.34944775879499645
german,50,attr_val,19,38,score,DPC10,0.10701706105412127,0.29585014236011,0.0
credit,50,attr_val,34,68,score,DPC10,0.009472771719429071,0.11168615799244658,0.20668240961300854
german,50,attr_val,19,38,score,DTC10,0.10701706105412127,0.30145641881877894,0.0
credit,50,attr_val,34,68,score,DTC10,0.009688815716837057,0.11168615799244658,0.20668240961300854
german,50,attr_val,19,38,score,DIC10,0.11259363065529619,0.3139331855678048,0.0
credit,50,attr_val,34,68,score,DIC10,0.0081513574287765,0.11168615799244658,0.20668240961300854
german,50,attr_val,24,48,score,DPC11,0.03010678810777787,0.1879474824296011,0.0
credit,50,attr_val,36,72,score,DPC11,0.057702996037753196,0.2594344303955744,0.4581327663134335
german,50,attr_val,24,48,score,DTC11,0.03010678810777787,0.1902668915591469,0.0
credit,50,attr_val,36,72,score,DTC11,0.058353235502905,0.2594344303955744,0.4581327663134335
german,50,attr_val,24,48,score,DIC11,0.02725364427345826,0.16242912198104084,0.004855579551538043
credit,50,attr_val,36,72,score,DIC11,0.05068166978093649,0.2594344303955744,0.4581327663134335
german,50,attr_val,26,52,score,DPC12,0.05113372036038981,0.20127841458990023,0.07491800546077856
credit,50,attr_val,32,64,score,DPC12,0.010862319103111681,0.13055612005842943,0.24700043462057641
german,50,attr_val,26,52,score,DTC12,0.05113372036038981,0.20127841458990023,0.07491800546077856
credit,50,attr_val,32,64,score,DTC12,0.013028443629323929,0.13055612005842943,0.24700043462057641
german,50,attr_val,26,52,score,DIC12,0.051463769352511526,0.20914978732374565,0.09422159925669364
credit,50,attr_val,32,64,score,DIC12,0.01486129980548202,0.13055612005842943,0.24700043462057641
german,50,attr_val,19,38,score,DPC13,0.023460028186694484,0.11947737773577852,0.0048107459579722804
credit,50,attr_val,34,68,score,DPC13,0.008246591527896543,0.12005421946707866,0.21850992480112744
german,50,attr_val,19,38,score,DTC13,0.023551128606417625,0.12210130959822155,0.0048107459579722804
credit,50,attr_val,34,68,score,DTC13,0.008664170349568961,0.12005421946707866,0.21850992480112744
german,50,attr_val,19,38,score,DIC13,0.023551128606417625,0.12040558917860215,0.0048107459579722804
credit,50,attr_val,34,68,score,DIC13,0.009007330323672234,0.12005421946707866,0.21850992480112744
german,50,attr_val,24,48,score,DPC14,0.017944754579130757,0.14323315665742772,0.22978584880564323
credit,50,attr_val,25,50,score,DPC14,0.025442455862375358,0.0978575564916417,0.13956969380824855
german,50,attr_val,24,48,score,DTC14,0.017944754579130757,0.14133925131237748,0.22978584880564323
credit,50,attr_val,25,50,score,DTC14,0.025442455862375358,0.0978575564916417,0.13956969380824855
german,50,attr_val,24,48,score,DIC14,0.019999801169786745,0.1613055939005329,0.26140711462159233
credit,50,attr_val,25,50,score,DIC14,0.02601321926548306,0.1112287581759899,0.13956969380824855
german,50,attr_val,16,32,score,DPC15,0.08614079927708311,0.2362234188562802,0.0
credit,50,attr_val,35,70,score,DPC15,0.02375867968391642,0.1813681179020304,0.15812563791746653
german,50,attr_val,16,32,score,DTC15,0.08614079927708311,0.23813048175664664,0.0
credit,50,attr_val,35,70,score,DTC15,0.021197433954220656,0.1813681179020304,0.15812563791746653
german,50,attr_val,16,32,score,DIC15,0.09138988671817007,0.24587428288094726,0.0
credit,50,attr_val,35,70,score,DIC15,0.01955715394299428,0.17562705636945244,0.15812563791746653
german,50,attr_val,22,44,score,DPC16,0.2512668118732546,0.43671336355971985,0.0
credit,50,attr_val,36,72,score,DPC16,0.03593054886834639,0.21036289593150545,0.3345081859777085
german,50,attr_val,22,44,score,DTC16,0.2512668118732546,0.4492930232170557,0.0
credit,50,attr_val,36,72,score,DTC16,0.051639718602498066,0.21036289593150545,0.3345081859777085
german,50,attr_val,22,44,score,DIC16,0.26272890014589767,0.5012784202203979,0.0
credit,50,attr_val,36,72,score,DIC16,0.046626321573952176,0.21036289593150545,0.3345081859777085
german,50,attr_val,20,40,score,DPC17,0.3939732880019054,0.5710819027866221,0.0
credit,50,attr_val,38,76,score,DPC17,0.12379186821240498,0.4745843145283136,0.7214060800328234
german,50,attr_val,20,40,score,DTC17,0.3939732880019054,0.5918232597573863,0.0
credit,50,attr_val,38,76,score,DTC17,0.13223940852180371,0.4745843145283136,0.7214060800328234
german,50,attr_val,20,40,score,DIC17,0.361019890661408,0.5583344154575975,0.0
credit,50,attr_val,38,76,score,DIC17,0.1305613392098528,0.46106448152150303,0.6927892554348476
german,50,attr_val,17,34,score,DPC18,0.07833812199315161,0.25055710105389456,0.179607693084031
credit,50,attr_val,35,70,score,DPC18,0.011693421668906042,0.1381607717830985,0.2876369426317692
german,50,attr_val,17,34,score,DTC18,0.07833812199315161,0.2546152189048428,0.179607693084031
credit,50,attr_val,35,70,score,DTC18,0.011130273473097467,0.1381607717830985,0.2876369426317692
german,50,attr_val,17,34,score,DIC18,0.07833812199315161,0.25256986027346484,0.179607693084031
credit,50,attr_val,35,70,score,DIC18,0.017090130256918544,0.1439018333156764,0.26070854602189447
german,50,attr_val,17,34,score,DPC19,0.058004805380699465,0.18515018270106437,0.0
credit,50,attr_val,27,54,score,DPC19,0.056127585151264925,0.2564363412682334,0.014843067029490805
german,50,attr_val,17,34,score,DTC19,0.058004805380699465,0.18515018270106437,0.0
credit,50,attr_val,27,54,score,DTC19,0.056127585151264925,0.2564363412682334,0.014843067029490805
german,50,attr_val,17,34,score,DIC19,0.0638175054832452,0.21010313230698563,0.05941561424478575
credit,50,attr_val,27,54,score,DIC19,0.056127585151264925,0.2564363412682334,0.014843067029490805
german,50,attr_val,22,44,score,DPC20,0.03787615693892951,0.17382080335797262,0.055787830763652534
credit,50,attr_val,31,62,score,DPC20,0.006096925026374524,0.08406553738692484,0.07807998399104182
german,50,attr_val,22,44,score,DTC20,0.03787615693892951,0.16840125038149395,0.055787830763652534
credit,50,attr_val,31,62,score,DTC20,0.007130341531532367,0.08406553738692484,0.07807998399104182
german,50,attr_val,22,44,score,DIC20,0.02246913977855509,0.1535082664025208,0.055787830763652534
credit,50,attr_val,31,62,score,DIC20,0.0070092088383081645,0.08406553738692484,0.07807998399104182
german,50,attr_val,18,36,score,DPC21,0.16408576882327983,0.3566830972625886,0.0
credit,50,attr_val,37,74,score,DPC21,0.06669254536638884,0.32054936827227865,0.5689285648545473
german,50,attr_val,18,36,score,DTC21,0.16408576882327983,0.3517057000170709,0.0
credit,50,attr_val,37,74,score,DTC21,0.09558991768473228,0.32054936827227865,0.5689285648545473
german,50,attr_val,18,36,score,DIC21,0.1657624635976146,0.36717357215146984,0.0
credit,50,attr_val,37,74,score,DIC21,0.05778898389998483,0.30721015300610416,0.5375445106991786
german,50,attr_val,22,44,score,DPC22,0.00894905234352424,0.10874300940541956,0.055787830763652534
credit,50,attr_val,28,56,score,DPC22,0.033161491533261235,0.15110906635000784,0.24009654212004855
german,50,attr_val,22,44,score,DTC22,0.00894905234352424,0.1026860037651639,0.055787830763652534
credit,50,attr_val,28,56,score,DTC22,0.033161491533261235,0.15110906635000784,0.24009654212004855
german,50,attr_val,22,44,score,DIC22,0.007943444693002798,0.09477413779966384,0.06988372080750813
credit,50,attr_val,28,56,score,DIC22,0.031831206121813636,0.15110906635000784,0.24009654212004855
german,50,attr_val,23,46,score,DPC23,0.06604900790543657,0.2988634498964714,0.18571629155653557
credit,50,attr_val,29,58,score,DPC23,0.0011499014489292168,0.04072385656804651,0.0052561858521474655
german,50,attr_val,23,46,score,DTC23,0.06604900790543657,0.2810577618293847,0.18571629155653557
credit,50,attr_val,29,58,score,DTC23,0.0012536704886769278,0.04072385656804651,0.0052561858521474655
german,50,attr_val,23,46,score,DIC23,0.06348894993629595,0.2782984698547316,0.18571629155653557
credit,50,attr_val,29,58,score,DIC23,0.0012536704886769278,0.04072385656804651,0.0052561858521474655
german,50,attr_val,16,32,score,DPC24,0.09914423560513916,0.23619266451687618,0.0
credit,50,attr_val,33,66,score,DPC24,0.08635507284995875,0.33512991380115115,0.5168124793893888
german,50,attr_val,16,32,score,DTC24,0.09963766240131834,0.2440092356196475,0.0
credit,50,attr_val,33,66,score,DTC24,0.08829134525773842,0.33512991380115115,0.5168124793893888
german,50,attr_val,16,32,score,DIC24,0.1002066803400372,0.24591884764370955,0.01995277474594335
credit,50,attr_val,33,66,score,DIC24,0.07742359806235373,0.32246735841484425,0.48967626072852966
german,50,attr_val,25,50,score,DPC25,0.020404611795981787,0.1614722234888542,0.0
credit,50,attr_val,37,74,score,DPC25,0.006141829791419243,0.09281752976908658,0.05311147626293184
german,50,attr_val,25,50,score,DTC25,0.020404611795981787,0.1614722234888542,0.0
credit,50,attr_val,37,74,score,DTC25,0.005015333625392355,0.09281752976908658,0.05311147626293184
german,50,attr_val,25,50,score,DIC25,0.021992271833439304,0.16738081450278613,0.0
credit,50,attr_val,37,74,score,DIC25,0.005337706105981609,0.09281752976908658,0.05311147626293184
german,50,attr_val,17,34,score,DPC26,0.03260310363811051,0.16518128377251015,0.05864740998662237
